date,positive_rate
2017-05-22,-2602.0
2017-05-29,414.0
2017-06-05,-3879.0
2017-06-12,-919.0
2017-06-19,-1105.0
2017-06-26,1394.0
2017-07-03,-2509.0
2017-07-10,1255.0
2017-07-17,-657.0
2017-07-24,268.0
2017-07-31,-152.0
2017-08-07,1911.0
2017-08-14,-395.0
2017-08-21,389.0
2017-08-28,-1890.0
2017-09-04,2404.0
2017-09-11,-38.0
2017-09-18,803.0
2017-09-25,-126.0
2017-10-02,-1017.0
2017-10-09,-2397.0
2017-10-16,618.0
2017-10-23,657.0
2017-10-30,371.0
2017-11-06,-1455.0
2017-11-13,120.0
2017-11-20,4570.0
2017-11-27,274.0
2017-12-04,5399.0
2017-12-11,11468.0
2017-12-18,7242.0
2017-12-25,2827.0
2018-01-01,-5398.0
2018-01-08,-1084.0
2018-01-15,656.0
2018-01-22,-8668.0
2018-01-29,-9849.0
2018-02-05,-4369.0
2018-02-12,-3007.0
2018-02-19,2506.0
2018-02-26,-5240.0
2018-03-05,-6639.0
2018-03-12,-2978.0
2018-03-19,1151.0
2018-03-26,2164.0
2018-04-02,-1839.0
2018-04-09,1125.0
2018-04-16,861.0
2018-04-23,-417.0
2018-04-30,-771.0
2018-05-07,-810.0
2018-05-14,-129.0
2018-05-21,2657.0
2018-05-28,443.0
2018-06-04,4724.0
2018-06-11,-1914.0
2018-06-18,2193.0
2018-06-25,-2123.0
2018-07-02,1929.0
2018-07-09,-1779.0
2018-07-16,1096.0
2018-07-23,-372.0
2018-07-30,-1494.0
2018-08-06,-967.0
2018-08-13,-286.0
2018-08-20,-202.0
2018-08-27,994.0
2018-09-03,-1182.0
2018-09-10,-999.0
2018-09-17,-1053.0
2018-09-24,41.0
2018-10-01,1860.0
2018-10-08,1782.0
2018-10-15,-1099.0
2018-10-22,-568.0
2018-10-29,-600.0
2018-11-05,-1649.0
2018-11-12,-53.0
2018-11-19,-2071.0
2018-11-26,-1082.0
2018-12-03,-5187.0
2018-12-10,-8571.0
2018-12-17,-792.0
2018-12-24,6384.0
2018-12-31,15265.0
2019-01-07,13509.0
2019-01-14,-1264.0
2019-01-21,8885.0
2019-01-28,-5272.0
2019-02-04,-6213.0
2019-02-11,454.0
2019-02-18,-6585.0
2019-02-25,3080.0
2019-03-04,5535.0
2019-03-11,6431.0
2019-03-18,5617.0
2019-03-25,496.0
2019-04-01,6898.0
2019-04-08,-1377.0
2019-04-15,-2731.0
2019-04-22,-6561.0
2019-04-29,-7818.0
2019-05-06,-3163.0
2019-05-13,-548.0
2019-05-20,-1790.0
2019-05-27,-3278.0
2019-06-03,-1287.0
2019-06-10,2298.0
