date,positive_rate
2017-04-03,6728.0
2017-04-10,1707.0
2017-04-17,5000.0
2017-04-24,-1846.0
2017-05-01,-1787.0
2017-05-08,1052.0
2017-05-15,4832.0
2017-05-22,4781.0
2017-05-29,-1065.0
2017-06-05,-1390.0
2017-06-12,872.0
2017-06-19,6795.0
2017-06-26,8653.0
2017-07-03,4423.0
2017-07-10,3952.0
2017-07-17,-3968.0
2017-07-24,-3224.0
2017-07-31,-3278.0
2017-08-07,1455.0
2017-08-14,2017.0
2017-08-21,-1507.0
2017-08-28,-2322.0
2017-09-04,-1642.0
2017-09-11,2833.0
2017-09-18,-6368.0
2017-09-25,1816.0
2017-10-02,-2168.0
2017-10-09,-3604.0
2017-10-16,-5940.0
2017-10-23,3567.0
2017-10-30,928.0
2017-11-06,-1444.0
2017-11-13,-7360.0
2017-11-20,4567.0
2017-11-27,4493.0
2017-12-04,3860.0
2017-12-11,6329.0
2017-12-18,14454.0
2017-12-25,24608.0
2018-01-01,9895.0
2018-01-08,4393.0
2018-01-15,31165.0
2018-01-22,-28038.0
2018-01-29,-22268.0
2018-02-05,-1136.0
2018-02-12,-7968.0
2018-02-19,-4676.0
2018-02-26,-10069.0
2018-03-05,-8795.0
2018-03-12,-857.0
2018-03-19,-4889.0
2018-03-26,23.0
2018-04-02,-4728.0
2018-04-09,464.0
2018-04-16,1200.0
2018-04-23,2823.0
2018-04-30,2684.0
2018-05-07,465.0
2018-05-14,3492.0
2018-05-21,3635.0
2018-05-28,319.0
2018-06-04,4494.0
2018-06-11,-8417.0
2018-06-18,-14964.0
2018-06-25,-6873.0
2018-07-02,-10030.0
2018-07-09,-3482.0
2018-07-16,1994.0
2018-07-23,3210.0
2018-07-30,5582.0
2018-08-06,-4553.0
2018-08-13,-2656.0
2018-08-20,-499.0
2018-08-27,2748.0
2018-09-03,1090.0
2018-09-10,-1868.0
2018-09-17,6233.0
2018-09-24,4200.0
2018-10-01,388.0
2018-10-08,-778.0
2018-10-15,3214.0
2018-10-22,-3535.0
2018-10-29,2141.0
2018-11-05,-3887.0
2018-11-12,3302.0
2018-11-19,971.0
2018-11-26,158.0
2018-12-03,-5160.0
2018-12-10,-995.0
2018-12-17,-2940.0
2018-12-24,-14738.0
2018-12-31,-1540.0
2019-01-07,31936.0
2019-01-14,-8829.0
2019-01-21,22167.0
2019-01-28,4706.0
2019-02-04,-25583.0
2019-02-11,-2230.0
2019-02-18,-1937.0
2019-02-25,10757.0
2019-03-04,9705.0
2019-03-11,4203.0
2019-03-18,1072.0
2019-03-25,-2356.0
2019-04-01,3431.0
2019-04-08,-938.0
2019-04-15,1438.0
2019-04-22,2344.0
2019-04-29,-6438.0
2019-05-06,-4781.0
2019-05-13,-2495.0
2019-05-20,-1474.0
2019-05-27,-6607.0
2019-06-03,1572.0
2019-06-10,5600.0
2019-06-17,5782.0
2019-06-24,-2981.0
2019-07-01,6094.0
2019-07-08,-4709.0
2019-07-15,474.0
2019-07-22,-3373.0
2019-07-29,-4547.0
2019-08-05,189.0
2019-08-12,-1703.0
2019-08-19,155.0
2019-08-26,-287.0
2019-09-02,-53.0
2019-09-09,5619.0
2019-09-16,756.0
2019-09-23,646.0
2019-09-30,-5325.0
2019-10-07,-2308.0
2019-10-14,1734.0
2019-10-21,1549.0
2019-10-28,-1850.0
2019-11-04,7304.0
2019-11-11,2.0
2019-11-18,-2214.0
2019-11-25,-5062.0
2019-12-02,13436.0
2019-12-09,32141.0
2019-12-16,-1307.0
2019-12-23,8387.0
2019-12-30,-6531.0
2020-01-06,-42477.0
2020-01-13,-41788.0
2020-01-20,28485.0
2020-01-27,-38727.0
2020-02-03,-8589.0
2020-02-10,-2489.0
2020-02-17,1331.0
2020-02-24,-4571.0
2020-03-02,-4320.0
2020-03-09,-4181.0
2020-03-16,3526.0
2020-03-23,-2306.0
